County Name,Year,County Pop.,Total DA Office Funding in 2018 $'s,DA Party,# DWI First Offense,# DWI Second Offense,# Misdemeanor Thefts,# Theft by Check,# Marijuana Possession,# Non-Marijuana Possession Drug Offenses,# Misedemeanor Family Violence Assault,# Misdemeanor Non-Family Violence Assault,# Traffic Offense,# Driving While License Suspended/Invalid,# Other Misdemeanors,# DWI First Offense Jail Sentences,# DWI First Offense Probation/Community Supervision Sentences,# DWI First Offense Fine Only Sentences,# DWI First Offense Other Sentences,# DWI Second Offense Jail Sentences,# DWI Second Offense Probation/Community Supervision Sentences,# DWI Second Offense Fine Only Sentences,# DWI Second Offense Other Sentences,# Misdemeanor Theft Jail Sentences,# Misdemeanor Theft Probation/Community Supervision Sentences,# Misdemeanor Theft Fine Only Sentences,# Misdemeanor Theft Other Sentences,# Theft by Check Jail Sentences,# Theft by Check Probation/Community Supervision Sentences,# Theft by Check Fine Only Sentences,# Theft by Check Other Sentences,# Marijuana Possession Jail Sentences,# Marijuana Possession Probation/Community Supervision Sentences,# Marijuana Possession Fine Only Sentences,# Marijuana Possession Other Sentences,# Non-Marijuana Possession Drug Offenses Jail Sentences,# Non-Marijuana Possession Drug Offenses Probation/Community Supervision Sentences,#Non-Marijuana Possession Drug Offenses Fine Only Sentences,# Non-Marijuana Possession Drug Offenses Other Sentences,# Misdemeanor Family Violence Assault Jail Sentences,# Misdemeanor Family Violence Assault Probation/Community Supervision Sentences,# Misdemeanor Family Violence Assault Fine Only Sentences,# Misdemeanor Family Violence Assault Other Sentences,# Misdemeanor Non-Family Violence Assault Jail Sentences,# Misdemeanor Non-Family Violence Assault Probation/Community Supervision Sentences,# Misdemeanor Non-Family Violence Assault Fine Only Sentences,# Misdemeanor Non-Family Violence Assault Other Sentences,# Traffic Offenses Jail Sentences,# Traffic Offenses Probation/Community Supervision Sentences,# Traffic Offenses Fine Only Sentences,# Traffic Offenses Other Sentences,# Driving While License Suspended/Invalid Jail Sentences,# Driving While License Suspended/Invalid  Probation/Community Supervision Sentences,# Driving While License Suspended/Invalid Fine Only Sentences,# Driving While License Suspended/Invalid Other Sentences,# Other Misdemeanors Jail Sentences,# Other Misdemeanors Probation/Community Supervision Sentences,# Other Misdemeanors Fine Only Sentences,# Other Misdemeanors Other Sentences,# New Misdemeanor Cases Filed,# Misdemeanor Dispositions,# Capital Murders,# Murders,# Other Homicides,# Aggravated Assault or Attempted Murder,# Sexual Assault of Adult,# Indecency With or Sexual Assault of Child,# Felony Family Violence Assault,# Aggravated Robbery or Robbery,# Burglary,# Felony Theft,# Auto Theft,# Drug Sale or Manufacture,# Felony Drug Possession,# Felony DWI,# Other Felony,# Capital Murder Prison Sentences,# Capital Murder State Jail Sentences,# Capital Murder Local Jail Sentences,# Capital Murder Probation/Community Supervision Sentences,# Capital Murder Shock Probation Sentences,# Capital Murder Fine Only Sentences,#Captal Murder Other Sentences,# Murder Prison Sentences,# Murder State Jail Sentences,# Murder Local Jail Sentences,# Murder Probation/Community Supervision Sentences,# Murder Shock Probation Sentences,# Murder Fine Only Sentences,# Murder Other Sentences,# Other Homicides Prison Sentences,# Other Homicides State Jail Sentences,# Other Homicides Local Jail Sentences,# Other Homicides Probation/Community Supervision Sentences,# Other Homicides Shock Probation Sentences,# Other Homicides Fine Only Sentences,# Other Homicides Other Sentences,# Aggravated Assault or Attempted Murder Prison Sentences,# Aggravated Assault or Attempted Murder State Jail Sentences,# Aggravated Assault or Attempted Murder Local Jail Sentences,# Aggravated Assault or Attempted Murder Probation/Community Supervision Sentences,# Aggravated Assault or Attempted Murder Shock Probation Sentences,# Aggravated Assault or Attempted Murder Fine Only Sentences,# Aggravated Assault or Attempted Murder Other Sentences,# Sexual Assault of Adult Prison Sentences,# Sexual Assault of Adult State Jail Sentences,# Sexual Assault of Adult Local Jail Sentences,# Sexual Assault of Adult Probation/Community Supervision Sentences,# Sexual Assault of Adult Shock Probation Sentences,# Sexual Assault of Adult  Fine Only Sentences,# Sexual Assault of Adult Other Sentences,# Indecency With or Sexual Assault of Child Prison Sentences,# Indecency With or Sexual Assault of Child  State Jail Sentences,# Indecency With or Sexual Assault of Child  Local Jail Sentences,# Indecency With or Sexual Assault of Child  Probation/Community Supervision Sentences,# Indecency With or Sexual Assault of Child  Shock Probation Sentences,# Indecency With or Sexual Assault of Child Fine Only Sentences,# Indecency With or Sexual Assault of Child Other Sentences,# Felony Family Violence Prison Sentences,# Felony Family Violence State Jail Sentences,# Felony Family Violence Local Jail Sentences,#Felony Family Violence Probation/Community Supervision Sentences,# Felony Family Violence Shock Probation Sentences,# Felony Family Violence Fine Only Sentences,# Felony Family Violence Other Sentences,# Aggravated Robbery or Robbery Prison Sentences,# Aggravated Robbery or Robbery State Jail Sentences,# Aggravated Robbery or Robbery Local Jail Sentences,# Aggravated Robbery or Robbery Probation/Community Supervision Sentences,# Aggravated Robbery or Robbery Shock Probation Sentences,# Aggravated Robbery or Robbery Fine Only Sentences,# Aggravated Robbery or Robbery Other Sentences,# Burglary Prison Sentences,# Burglary State Jail Sentences,# Burglary Local Jail Sentences,# Burglary Probation/Community Supervision Sentences,# Burglary Shock Probation Sentences,# Burglary Fine Only Sentences,# Burglary Other Sentences,# Felony Theft Prison Sentences,# Felony Theft State Jail Sentences,# Felony Theft Local Jail Sentences,# Felony Theft Probation/Community Supervision Sentences,# Felony Theft Shock Probation Sentences,# Felony Theft Fine Only Sentences,# Felony Theft Other Sentences,# Auto Theft Theft Prison Sentences,# Auto Theft State Jail Sentences,# Auto Theft Local Jail Sentences,# Auto Theft Probation/Community Supervision Sentences,# Auto Theft Shock Probation Sentences,# Auto Theft Fine Only Sentences,# Auto Theft Other Sentences,# Drug Sale or Manufacture Prison Sentences,# Drug Sale or Manufacture State Jail Sentences,# Drug Sale or Manufacture Local Jail Sentences,# Drug Sale or Manufacture Probation/Community Supervision Sentences,# Drug Sale or Manufacture Shock Probation Sentences,# Drug Sale or Manufacture Fine Only Sentences,# Drug Sale or Manufacture Other Sentences,# Felony Drug Possession Prison Sentences,# Felony Drug Possession State Jail Sentences,# Felony Drug Possession Local Jail Sentences,# Felony Drug Possession Probation/Community Supervision Sentences,# Felony Drug Possession Shock Probation Sentences,# Felony Drug Possession Fine Only Sentences,# Felony Drug Possession Other Sentences,# Felony DWI Prison Sentences,# Felony DWI State Jail Sentences,# Felony DWI Local Jail Sentences,# Felony DWI Probation/Community Supervision Sentences,# Felony DWI Shock Probation Sentences,# Felony DWI Fine Only Sentences,# Felony DWI Other Sentences,# Other Felony Prison Sentences,# Other Felony State Jail Sentences,# Other Felony Local Jail Sentences,# Other Felony Probation/Community Supervision Sentences,# Other Felony Shock Probation Sentences,# Other Felony Fine Only Sentences,# Other Felony Other Sentences,# of Felony Dispositions ,# of Felonies Filed by Indictment or Information, DA Name, Total Marijuana Possession Misd Sentences, Percent of MisdMariPoss Sentences that are Jail, Total Second DWI Sentences, Percent Jail Second DWI Sentences, Total Murder Sentences, Percent State Jail Mudrer Sentences, Total Felony Family Violence Sentences, Percent Probation/Community Service Family Violence Sentences
Lampasas,2013,,EXAMPLE,,266,25,142,52,69,84,28,16,13,77,162,1,31,2,20,0,9,0,9,0,2,2,8,0,0,1,0,0,8,14,7,0,1,1,3,0,2,5,2,0,2,1,1,0,1,4,0,0,1,13,6,0,6,16,15,351,383,0,6,0,18,2,17,6,5,23,35,2,12,61,26,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,11,0,0,0,1,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,2,23,0,0,0,2,0,0,14,1,0,0,11,11,2,29,0,0,2,220,169,,29,0.0,18,50.0,1,0.0,1,100.0
Lampasas,2014,,EXAMPLE,,240,13,120,64,90,90,34,15,8,76,138,0,19,3,19,0,6,0,2,0,0,1,5,1,2,1,0,0,11,20,14,0,1,4,3,0,5,2,6,0,0,0,0,0,0,2,0,0,0,16,3,0,5,10,20,316,357,0,4,0,20,1,16,2,5,15,22,10,12,86,28,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,7,7,3,0,0,0,3,0,0,8,0,0,0,9,5,3,7,0,0,0,196,174,,45,0.0,8,75.0,1,0.0,0,
Lampasas,2015,,EXAMPLE,,237,24,117,60,96,82,37,23,15,82,151,0,22,0,15,0,8,0,11,0,3,0,7,0,0,1,3,0,3,19,8,0,2,2,3,0,7,3,12,0,2,2,5,0,1,4,1,0,1,19,11,0,9,16,27,382,404,0,0,0,24,2,18,3,0,18,17,12,17,126,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,4,2,0,0,0,0,2,0,0,0,0,0,0,4,9,12,4,0,0,0,2,1,0,5,0,0,0,8,7,9,5,0,0,0,230,182,,30,0.0,19,42.10526315789473,0,,0,
Lampasas,2016,,EXAMPLE,,237,22,120,35,147,75,45,17,18,81,170,0,19,2,16,0,12,0,3,0,3,1,6,0,0,0,0,0,10,19,11,0,2,0,0,0,8,2,13,0,0,0,1,0,0,5,1,0,0,26,5,0,7,19,28,403,425,0,1,0,23,0,14,4,1,13,21,3,19,125,28,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,5,8,3,22,0,0,0,4,0,0,8,0,0,0,5,1,1,10,0,3,1,157,170,,40,0.0,15,80.0,0,,1,0.0
Lampasas,2017,,EXAMPLE,,266,30,128,20,123,76,44,21,11,92,164,10,31,1,14,1,12,1,2,1,2,3,2,0,0,0,0,4,1,23,4,1,0,1,0,4,4,5,2,1,2,1,0,0,1,3,0,4,0,20,4,10,6,20,14,411,429,0,2,0,30,1,18,4,4,24,21,7,29,156,37,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,2,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,10,12,13,20,0,0,0,2,1,2,10,0,0,0,16,2,1,9,0,1,0,208,221,,32,12.5,16,75.0,1,0.0,1,0.0
Lavaca,2011,19305,EXAMPLE,,108,32,31,223,60,24,37,17,37,95,335,14,12,3,7,0,5,0,1,2,5,2,0,12,42,8,5,10,13,8,2,5,3,0,2,3,3,3,0,2,0,0,0,3,10,4,4,8,2,21,6,42,30,35,27,386,472,5,1,0,8,2,10,7,1,13,9,3,9,10,16,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,5,0,0,0,1,0,0,6,0,0,0,0,3,1,7,0,0,0,71,58,,33,30.303030303030305,6,83.33333333333334,0,,1,100.0
Lavaca,2012,19524,EXAMPLE,REP,67,15,33,166,48,16,28,30,40,55,240,5,29,0,0,2,6,0,0,10,8,0,0,9,28,0,0,9,28,0,0,4,10,0,0,1,4,0,0,2,4,0,0,1,10,0,0,14,4,5,0,52,60,0,0,347,411,0,1,1,9,1,7,11,3,18,17,3,4,12,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,1,1,0,5,0,0,0,77,95,Heather McMinn,37,24.324324324324326,8,75.0,0,,3,33.33333333333333
Lavaca,2013,19630,EXAMPLE,REP,66,11,39,147,34,26,46,14,43,42,204,6,17,1,0,0,6,0,0,11,5,0,0,1,0,0,0,4,12,0,0,2,14,0,0,3,9,0,0,2,1,0,0,1,11,0,0,5,7,0,0,29,25,0,0,287,414,0,0,1,12,0,10,12,5,29,21,2,2,22,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,2,0,1,0,1,0,0,1,0,0,0,3,2,1,2,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,1,2,0,0,0,6,4,0,8,0,0,1,95,115,Heather McMinn,16,25.0,6,100.0,0,,6,33.33333333333333
Lavaca,2014,19779,EXAMPLE,REP,73,21,36,119,38,27,45,16,39,48,213,6,19,0,0,4,2,0,0,3,2,0,0,1,2,0,0,9,8,0,0,7,4,0,0,6,8,0,0,4,4,0,0,2,10,2,0,7,0,0,0,29,17,0,0,267,381,0,0,1,17,1,14,28,2,34,23,4,3,28,17,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,7,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,5,0,0,0,3,0,0,6,0,0,0,121,154,Heather McMinn,17,52.94117647058824,6,33.33333333333333,0,,2,50.0
Lavaca,2015,19916,EXAMPLE,REP,67,20,47,104,58,41,49,21,51,56,275,5,6,0,0,3,7,0,0,4,10,0,0,0,0,0,0,9,16,0,0,7,7,0,0,3,9,1,0,5,4,0,0,6,3,1,0,7,0,1,0,50,20,3,0,404,358,0,0,0,20,2,15,43,2,27,21,2,3,23,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,5,2,0,9,0,0,0,135,142,Heather McMinn,25,36.0,10,70.0,0,,6,50.0
Lavaca,2016,19910,EXAMPLE,,56,5,42,90,59,32,43,22,33,74,267,1,3,0,0,0,2,0,0,9,5,0,0,0,2,0,0,10,12,0,0,8,1,0,0,1,12,0,0,3,1,0,0,1,2,0,0,13,1,0,0,31,23,0,0,329,345,0,0,0,22,1,6,28,1,20,24,1,8,18,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,6,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,3,0,0,0,2,0,0,1,0,0,0,4,3,1,11,0,0,1,141,112,,22,45.45454545454545,2,100.0,0,,7,57.14285714285714
Lavaca,2017,20062,EXAMPLE,,57,5,39,61,73,22,35,27,33,61,285,1,2,0,0,0,1,0,0,4,0,0,0,4,0,0,0,2,17,2,1,2,1,0,0,1,3,0,0,3,0,0,0,0,3,0,0,6,0,0,0,21,6,1,2,308,291,0,0,1,17,0,9,18,1,10,20,2,7,16,6,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,3,6,0,12,0,0,0,91,104,,22,9.090909090909092,1,100.0,0,,2,50.0
Lee,2011,16555,EXAMPLE,,237,35,79,337,190,41,24,87,212,298,317,4,16,2,0,2,1,0,0,0,1,0,0,1,0,4,0,7,3,0,0,1,0,3,0,1,0,2,0,2,2,0,0,1,0,2,0,10,1,8,0,10,1,3,0,504,580,0,1,5,53,2,19,16,11,21,46,9,2,58,31,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,12,0,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,1,0,9,5,0,0,0,2,0,1,1,0,0,0,1,3,1,9,0,0,1,0,2,3,8,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,6,5,0,22,2,0,2,6,3,2,12,0,0,0,14,13,2,31,0,0,3,202,176,,10,70.0,3,33.33333333333333,0,,15,33.33333333333333
Lee,2012,16504,EXAMPLE,,227,36,71,316,208,61,33,96,216,318,317,19,31,5,0,5,9,1,0,3,3,2,0,1,0,6,0,15,13,10,0,9,2,2,0,3,4,3,0,7,1,5,0,3,2,6,0,25,2,11,0,26,2,27,0,571,696,0,1,6,72,2,24,15,8,34,60,7,2,50,30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,6,14,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,1,4,1,0,0,1,0,0,0,0,0,0,3,2,3,7,0,0,0,2,6,6,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,3,0,20,0,0,0,1,1,2,6,0,0,0,12,7,5,32,0,2,2,225,189,,38,39.473684210526315,15,60.0,1,0.0,9,44.44444444444444
Lee,2013,16554,EXAMPLE,,200,26,74,294,190,43,32,77,220,259,269,10,31,5,0,3,6,1,0,6,3,3,0,3,1,4,0,10,8,9,0,5,0,3,0,1,0,4,0,2,2,2,0,0,0,7,0,12,1,6,0,20,3,10,0,487,670,0,0,4,66,2,40,15,6,42,76,10,2,61,32,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,13,0,2,0,1,0,0,0,0,0,0,10,1,1,8,0,0,0,3,0,2,6,0,0,0,0,0,0,1,0,0,0,3,2,3,9,0,0,0,6,5,6,13,0,1,0,2,2,0,4,0,0,0,0,0,0,4,0,0,0,7,2,1,16,0,0,0,6,2,1,9,2,0,0,19,7,4,18,0,2,0,256,206,,27,37.03703703703704,10,60.0,0,,11,54.54545454545454
Lee,2014,16633,EXAMPLE,,182,24,75,303,214,47,40,70,209,232,251,8,23,6,0,2,5,2,0,4,3,7,0,1,1,3,0,28,10,10,0,4,0,3,0,3,1,2,0,6,1,1,0,2,0,14,0,42,2,13,0,25,3,10,0,581,731,0,0,6,57,1,29,12,9,45,58,2,3,84,21,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,9,0,0,0,0,0,0,0,0,0,0,5,0,1,6,0,0,0,2,0,3,4,0,0,0,3,0,0,0,0,1,0,9,0,1,3,2,0,0,5,5,3,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,5,3,19,0,0,0,2,0,1,2,0,0,0,33,8,6,31,0,0,0,247,214,,48,58.333333333333336,9,55.55555555555556,0,,9,44.44444444444444
Lee,2015,16883,EXAMPLE,,153,19,77,287,178,49,49,63,129,117,236,12,14,4,0,1,8,0,0,7,4,5,0,0,2,3,0,24,5,6,0,13,0,4,0,6,3,5,0,2,0,2,0,3,0,5,0,22,0,5,0,18,2,11,0,432,585,0,0,7,64,1,24,21,10,36,53,6,8,77,30,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,5,2,0,0,0,0,0,0,0,0,0,0,8,2,0,6,0,0,0,1,3,1,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,2,8,0,0,0,4,0,1,7,0,0,0,8,5,5,8,0,0,0,210,187,,35,68.57142857142857,9,88.88888888888889,0,,11,18.181818181818183
Lee,2016,16998,EXAMPLE,,134,15,80,272,164,55,42,68,262,199,256,5,15,1,0,2,6,1,0,8,0,0,0,1,1,0,0,9,6,4,0,6,0,2,0,9,1,6,0,2,0,3,0,0,0,8,0,16,0,6,0,22,4,18,0,346,456,0,0,7,77,1,24,28,11,36,71,16,11,134,24,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,7,6,2,0,1,0,1,1,2,1,0,1,0,13,2,8,4,0,2,0,257,248,,19,47.368421052631575,9,66.66666666666666,0,,5,20.0
Lee,2017,17183,EXAMPLE,,138,24,82,257,183,51,41,69,156,174,279,6,17,5,0,3,6,0,0,11,1,1,0,0,0,1,0,24,3,13,0,13,1,2,0,4,2,4,0,4,1,1,0,0,0,3,0,15,0,4,0,31,4,17,1,373,516,0,2,4,75,0,33,30,7,41,73,28,7,134,24,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,2,0,3,4,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,4,1,6,0,0,0,0,2,4,1,0,0,0,0,0,1,0,0,0,0,3,5,10,13,0,0,0,0,0,1,3,0,0,0,17,3,6,13,0,0,0,273,243,,40,60.0,9,66.66666666666666,0,,9,44.44444444444444
Leon,2011,16830,EXAMPLE,,253,3,16,216,47,16,1,71,62,29,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,
Leon,2012,16743,EXAMPLE,REP,187,32,26,214,65,12,47,31,40,32,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whitney Thompson Smith,0,,0,,0,,0,
Leon,2013,16625,EXAMPLE,REP,145,31,31,164,59,21,56,27,61,45,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whitney Thompson Smith,0,,0,,0,,0,
Leon,2014,16734,EXAMPLE,REP,120,30,32,154,71,29,85,25,34,57,246,25,4,0,0,1,5,0,0,6,0,1,0,4,1,5,0,3,0,7,0,7,0,1,0,11,0,1,0,2,0,0,0,1,0,5,0,7,0,2,0,15,0,25,0,403,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whitney Thompson Smith,10,30.0,6,83.33333333333334,0,,0,
Leon,2015,17031,EXAMPLE,REP,109,31,33,97,75,21,94,34,48,83,327,27,2,3,0,8,2,0,0,5,0,3,0,0,0,0,0,9,0,7,0,1,0,0,0,8,1,3,0,3,0,0,0,0,0,19,0,1,0,9,0,20,0,48,0,409,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whitney Thompson Smith,16,56.25,10,20.0,0,,0,
Leon,2016,17196,EXAMPLE,REP,167,39,45,82,85,24,89,42,63,78,413,29,10,0,0,4,2,0,0,0,0,1,0,0,0,0,0,2,0,6,0,1,0,2,0,2,0,0,0,2,0,2,0,1,0,18,0,0,0,7,0,16,1,49,0,493,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope L. Knight,8,25.0,6,33.33333333333333,0,,0,
